title_ko,title_en,year,rating,date,review
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,9,,"I really think it an excellent zombie TV series. On Douban, an app in China, used to comment on movies or TV series, etc, many people said that it is not so good, even a bad zombie TV series. I totally can't understand it. They think Onjo is too silly. They think the best choice for Onjo is to kill her best friend immediately after they found out that she was infected. I mean, they are just high school students, and she is Onjo's best friend. When the memories between them showed in Onjo' mind, I can't help crying. She was used to be my best friend. How could she be infected??!! I think what Onjo acted is realistic. That's what a normal people would do at that situation, and not just kill her without mercy. So I am quite disappointed about the rate on Douban, just 6.3/10. However, the rate on imdb makes me realize that there are people who use their brain to watch this TV series."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"I'm a sucker for these zombie movies and shows. They always manage to pull me into watching it. Korea somehow manages to make zombies more interesting compared to western movies and shows. For example, Train to Busan was absolutely stellar. My hope was that this show was on the level of that movie. The premise is ""Set in the South Korean city of Hyosan, things go berserk one day when a girl in the Hyosan High School is bitten by a rat infected by a deadly virus that turns happy humans into devastatingly ugly and ever-hungry human eating machines"". So does Korea deliver another excellent zombie action or is it a big miss?  Let's get the obvious out of the way first, the zombie action is indeed exciting to watch. There are some exciting and creative sequences in this show such as the dining hall sequence which is filmed like one shot. There are some other creative sequences such as one involving a fight between two individuals on top of bookcases while zombies are underneath. Another is where the characters build a giant wall to hold off zombies while they escape the other way. Another is where they create a circular wall while getting from point A to B. All these sequences feel very original and I certainly enjoyed watching them. I also have to give a lot of praise to the makeup artist as the zombies look frighteningly good. The zombie actors also do a good job as well in making them feel inhuman and unnatural. The zombies here are definitely quite scary and that is quite a feat considering how oversaturated zombies are in media.  The actors all do a phenomenal job in their portrayal. They all manage to give their characters distinct personalities even if they are just minor characters. The actors who die and become zombies also do a great job as zombies. The story is also quite engaging despite just being mostly about surviving. The story focuses on the dynamic and relationship of the surviving school students. We see them work together but also argue and fight but it never feels over the top or anything. What the story does the best is in delivering on the emotions and there is definitely some emotional stuff. We also got a more interesting origin for the virus that is also quite sympathetic and we got some special zombies that give the situation more spice to it. They also spend a fair amount of time with the military in the series to give the audience an understanding of their response to the virus. There is also quite a bit of romance in this and it surprisingly works well despite the situation not being the exact best for this.  However, there is a lot of characters in this show and honestly maybe too many. The show doesn't just focus on one group of survivors and instead multiple groups which lead to a lot of characters to pay attention to. What can be annoying is that a fair amount of these characters have nothing interesting to them but the series still spends a fair amount of time on them. If a character doesn't have an interesting backstory or personality then they are probably going to die which results in predictable deaths. There are also some characters that are just in the series for no reason such as a streamer that I felt added nothing to the plot apart from taking screen time away from actual interesting characters. Additionally, there are so many moments in this series where a character makes a really stupid decision that is frustrating to watch. Also, the characters not going for the head is a big annoyance. It also gets annoying when some characters stand around instead of helping their friend who is being attacked.  The series is also a bit too long and can feel a bit exhausting to watch. It is 12 episodes but after watching, it definitely felt like the series could at least be cut down by 2 episodes. There is a lot of sequences where it does just feel like they are padding for time. For example, we will have scenes where we watch characters stand around or just building and not talking or a scene where they share chocolate and it all feels too long and pointless. There is a ""villain"" in the show and that person is WAY too overused and gets defeated in the same way like 4 times, to the point that it is kind of laughable. There are also some potentially interesting plot lines that they could've explored but it is never utilized or explored. There are also some characters that just die for shock value which sucks as it feels like the show would be more interesting if they were kept alive.  Overall, All of Us Are Dead is a thrilling and exciting zombie show that unfortunately stumbles on all the subplots created. I did come out a little disappointed that they didn't utilize everything the show introduced effectively but it was still a really good time. It does end with a potential tease for season 2 and it might resolve some of the remaining plot threads from season 1. The ending is also quite interesting and it does make me wonder what direction they could go in. Thus I am hopeful for a season 2 despite the show's shortcomings."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,5,,"Good premises of a zombie apocalypse setup. Generally good acting but the whole coming-of-age mixed in really dragged down the show.  It's zombie apocalypse we do not have time for young brats' love quarrel and other emotional stupidity. Many parts we fast-forwaded to skip the boring cheesy moment that are suppose to be emotional. They felt completely out of place. Lot of sub-plots were not done in enough details and felt like just fillers.  And I meant it is a zombie apocalypse show we are not expecting it to be 100% realistic, but when you have the main casts happily chatting with each other after two-three days of no water and food, zombies suddenly chase flare for no reason, and certain roles took forever to fully turn into zombie after being bitten, you know something is wrong about the script."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"I had hear good things about this show but put it off because I grew sick of zombie shows and movies all basically being the same as each other. I got bored and decided to watch the trailer and it grab my attention because it seemed like it was super stereotypical zombie trailer, so I decided to give it a chance and watch one episode and then it turned into 2 episodes and then I couldn't stop watching.  It's truely different, there is great character development, a great story (a non-generic zombie outbreak scenario or an outbreak that just pops up out from nowhere {like the walking dead}), the show doesn't kill off characters just because they can or to add shock value (like the walking dead) and it's filmed perfectly with the right camera angles and the flow of the gram frames when filming the action scenes and suspense scenes and really every scene is something you don't really find in other zombie shows and movies.  Everything grabs your attention and keeps you hooked, so if you're sick of generic zombie shows/movies (or feel a little burnt out after the walking dead and are hesitant about watching a new zombie show) I would definitely recommend this one."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"If you're a fan of zombie genre then you would find it to be better than most of the existing Zombie based TV series/movies but the concept is predictable. There are few loopholes that are visible to the naked eye but still the production value makes up to it. Some of the characters are too shallow and they could've trimmed it to 10 episodes as 12 episodes felt a bit lengthy. Other than that, it's worth a watch."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,Watched it with my mom Acting:5/5 Direction: 5/5 Sound:5/5 A must watch with family.  Watched it in Hindi language.  Just go and watch it.. Why imDb force us to write atleast 150 character. Oky djsinqozudbwkzjzbsbsbbsbshsjsishxbd.
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"I enjoyed but i found the story was streched unnecessarily,the same sort of thing kept happening and happening and this could be ended by epi 11,but again streched unnecessarily for the 2nd season."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"Finished the entire series in one sitting because of the way they wrapped up each episode with a hook.  It's amazing how Koreans are changing the face of the television and movie industry by introducing fresh content everytime. Just when we thought that almost every zombie idea has been fleshed out, along comes All of us are dead. Now it makes me want to check the manga."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,3,,"I didn't have any expectations.  Concept has nothing new. That's not a problem, a classic story can be very satisfying when executed properly. Think about Pocahontas and Avatar for example. All of Us Are Dead is a mixture of high school drama and graphic zombie gore. It would be good for kids, but the gore frames out the younger audiences. Therefore there's no audience left for this bungle.  Gore is used excessively, that might appeal to some audiences. If you enjoy gore and don't care much about anything else, this might be for you. Acting is steady. Usually it's hard to distinguish between bad acting and idiotic character. I believe the series includes plenty of both. Viewer might find depth from characters if he is keen to teen school series. There's nothing more, only sweepy and sketchy moral themes. It's very flat.  Nothing really happens in this series. Bunch of flawless looking kids run around in few locations ""surviving"" nearly invulnerably, without any problems such as starvation. The plot seems to be as stuck as the kids in every room they happen to find. Somehow the kids always manage to escape, since the zombies change their functioning according to scene, but the plot stays stuck. There's nothing wrong zombies being stupid. The problem is that the zombie's wit changes dramatically depending on the scene. Sometimes they have excellent pathfinding skills, sometimes they just push straight ahead.  Decisions the characters make are ridiculous. A character who is able to escape high security area and withstand and escape national special forces finds it impossible to climb a fence, that many of us have climbed in our childhood, and rather gives up and dies. That's when I found this series is nearly pure excrement.  With that budget, it's very sad they produced such a pile of garbage. Knowing that makes it even more frustrating to watch."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"I had a high hope that this could be next ""Kingdom"" or ""Train to Busan"" but unfortunately it's not.  However, if you haven't watched ""Kingdom"" or ""Train to Busan"" yet, This TV series could be a good start for you to become a Korean zombie flicks."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,I must say k zombies are the best . While a lot is going on but story and character development is still perfect . Also perfect camera work along with awesome direction.  Great use of new faces (actors) and their acting is commendable.  Overall a awesome awesome thriller to watch.
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,Beautiful Korean scenes. Lots of suspense. Amazing characters! You feel as if you are a part of the story. Would love to see more series in the near future!
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,"Good series, great acting, annoying characters and absurd ending. The director and the cast and crew did a great job.  I just didn't like the way it ended."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"I went in with high hopes, as I'm a fan of just about everything zombie, especially South Korean. I wasn't really feeling it after the first couple episodes (maybe 6 stars), but as the characters and story developed it got significantly better. I was hooked by the end of it. Would have probably given it an 8 had it started as strongly as it finished, so I'm splitting the difference with a 7."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"''All of us are dead'' is one of those productions that made me feel sorry that there was no next season.  The plot, atmosphere, action, and cast are only some of the advantages, and there are many more. I actually laughed so many times because of the sarcasm that is visible. Although this does not mean that the series is frivolous. On the contrary, there were plenty of twists and emotions. In short, from the first to the last episode I was fully engaged. Very interesting characters, music and several plot lines make you want more. It keeps the level practically the whole time and is not boring at all. I'm looking forward to the next season and I hope it doesn't end soon."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,"Just when I thought I'd lost my appetite for Zombies, this gem of a series turns up on Netflix. For me it ticks all the boxes, I like the story behind how the virus was created. As you should, I liked and disliked the main characters in equal measure. There were enough perilous situations to keep me entertained and characters were killed off on a regular basis. As always with the Korean shows, they managed to bring some originality to proceedings. So it's a solid 8 from me."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"The zombie genre has long established itself as a staple in both film and television, and this series follows in those well-worn footsteps. While the show may not break any major new ground, it delivers a solid entry in the genre with competent acting, effective themes, and a familiar but engaging storyline. That said, viewers may find themselves divided-some appreciating its consistency and execution, while others might feel it suffers from repetition and predictability.  One of the stronger aspects of the series lies in the performances of its cast. The actors are undoubtedly talented, and they carry the emotional weight of the show convincingly. Whether it's the fear of being hunted, the heartbreak of loss, or the desperation of survival, the cast delivers these moments with skill. However, despite their commendable work, some episodes do tend to drag on. The pacing at times feels unnecessarily slow, stretching simple developments into entire episodes. This can test the patience of viewers who crave a faster-moving plot or more significant events to occur in each installment."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"First of all i love korean movies and serieses.. When every time i watched any korean films im very happy and more comfortable i dont know what the magic in their films. But they dont get any apprecialtions they deserved.  Zombie based movies my all time favourite jounar,my best zombie thrillers train to busan, i am legend , world war z, alive and here is another master peace in this list ""all of us are dead"" I really love this film each chrecters is very intresting in their own view of point very thrilling and heart breaking moments Eagerly waiting for the next season I want more and more korean zombie movies Love from kerala, india."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,6,,"I like how Korean filmmakers always give fresh ideas. Since the era of Train to Busan, Korean zombie-themed shows, although not very developed, at least show new situations like this series. There may have been many teenage romance dramas at school, but you may not have found teenage romance dramas at school in the mid of a zombie outbreak situation before this series."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"I'm very happy to see this have high reviews. I clapped once it finished and thanked the screen. Just all around great. Character development, check. Zombie filled stressful moments, check. I thought it was very neat to have most of it in happen within one location, and all the creative ways these kids, together, stayed alive. It's almost believable and realistic on what it would look like. Explored grief and relationships in a beautiful way. It was longgg, it never seemed too long and the length served the snow. Loved going on this journey with these heroes :)"
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,6,,I don't like how some of the students are so stupid. Less action as well. I like how Koreans make good and hyper zombies but when it comes to some parts of the script? Boring.
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,This movie helps you in future if this situation showed in TV series if that would in occure in real life. You could learn each life saving ways very closely. During watching this series please drink water because it will forget you.
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,6,,"I enjoyed the story and the acting, but the casting for the English dubbing was awful and really distracted me from what my eyes were seeing.  Every voice sounded like a well-spoken 20-somethings. No matter who the on-screen character was, they all sounded the same - young or old, good upbringing or not. The kids didn't sound like schools kids, they all sounded like posh 20-something Yale or Harvard students."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,Wanted to see what the hype was about and it lived upto the expectations.  See that it has been renewed for s 2 So really excited to see what they have in store.
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"I absolutely loved this series, and I've not been a great follower of Korean films to date. It isn't as gory as some zombie films, if that's what you are looking for. But the character development was fantastic.  The series had great pacing, brilliant performances especially from the young cast, and I haven't been able to lose myself in a series like this since G. O. T.  Well worth a watch."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"Since I love the zombie genre and South Korean zombie shows (i.e. Train to Busan, Kingdom, etc) I knew I was gonna give this one a try. If you love guts, blood, and gore I can say this show has plenty of it! If you like whiny teens that make absurd decisions, well, unfortunately this show has plenty of that too! The premise is not unlike other types of zombie shows. A virus gets out and there starts the zombie outbreak. At least with this series, you know pretty much from the beginning how it started and then the why it started develops as things move along. I will say things get tedious when episodes end up with the same scenarios and stuff, so in my opinion, this series could have easily been 9 or 10 episodes instead of 12. Luckily, when the tedious parts occur or the whinny teens start up, the fast forward button comes in handy! The teens, and even adults, make the dumbest decisions in many cases. But, I guess that comes with the territory in all zombie shows and movies. The ending leaves the door wide open for a second season, but I don't know how far they can take the idea of the ""different"" zombies (don't wanna give anything away, but it's a premise we have seen before.) All in all, mostly entertaining with a few down time moments. If you like this genre and like Korean movies/tv shows, give this one a try. And please use the original language and subtitles. Way better that way!"
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"This is Such an amazing Series, excitement in every episode. I can Watch it again & again. Really Heart touching story and after few episodes we get attached to it's characters. Never Watched a series like this before. Just watch it you will not regret. Every character is played soo well that you can't tell it's a drama.  Direction of the series is soo well."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"One of the greatest zombie story ever told on screen, the atmosphere and characters make this TV show so relatable and remarkable. If you love zombie apocalypse genre that will be your cup of tea, can't wait for season 2!"
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,"I really enjoyed this series, some of the character arcs were really good amongst some one dimensional characters and this obviously helped. The reason for the start of the pandemic was well thought out and it gave a good start to the story. A few of the episodes probably weren't necessary and filled the series out longer than it probably should have been.  If you like Zombies with a small touch of humour in places then check this out and don't take it too seriously, like most Zombie fodder it's best to not use your brain too much."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"Big fan of zombies and gores. This is not an exception. Love the idea of involving teenagers and school. Not heavily depends on the comedy like every korean series, which was a great choice. Anything on politics for me is a turn off, so -1 star. Great line of casts, amazing make up and costumes. Great scenery and amazing camera works, great sound effects. It gets messy on explaining about the virus origin and how the director handled some amazing characters just by killing them off (-1). Tbh too many characters, so lack focus. Totally not a fan of the ending, changing it from a zombie apocalypse survival series to a zombie hunting superhero series. (-1) Though the actions were pretty dope. Recommended."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"I already watched lots of zombie series like the walking dead, kingdom, etc but this series 1 level up from all other zombie series .  It has most scary and brutal zombie chasing scenes.  Character buildup is great . The story hooks you from 1st episode to last .  It has 0 boring moments.  You have to watch it once in a lifetime.  Highly recommended 🔥🔥🔥🔥🔥"
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"This show had me hooked immediately from the trailer. As an enthusiast of the Korean zombie movie ""Train to Busan"" the reference made in the trailer peeked my interest immediately, and the show did not disappoint. From the characters, acting, writing, and camera work was phenomenal. This show made an incredible modern take on the typical horror trope and tying it in with the pressuring education system in Korea. Whilst capturing high school dynamics. It is engaging, thrilling, tear jerking, and funny. If you're a fan of other Korean zombie movies and shows I highly recommend this series!"
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"I really enjoyed this for the most part - there's a lot of originality in a theme that's been done a lot, the acting was often good, the action sequences amazing, but then there'll be a really crap line, or some insanely dumb decision that makes you cringe.  I'd probably have rated it a little lower for those negatives, but hey, I live in the UK, so I'm well aware how dumb some decisions can be in real life, so they're not unrealistic, just a bit annoying."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,I was Keep On Postponing to watch this Series because of some Negative Reviews in IMDB .  Today I Simply Watched Episode 1 .  I couldn't resist to watch Other Episodes.  Reality Totally Binge worthy Show.  Completed Whole 12 Episodes in One Day.  Amazing Character Building.  Zombie Scenes are So Scary.  Ending Could have been More better.  Waiting for Season 2.
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,6,,"It started out nice. But then... firstly, I would cut the number of episodes down to just 8. And one episode should be 45 minutes long, max. The cinematography was great, Koreans are masters in this stuff. But what in the hell were the dialogues about? I'll tell you: absolutely nothing! I watched the version with Korean audio and English subtitles so MAYBE a lot got lost in the translation? But still... it was painful to watch. It went on and on and on... was it a zombie horror? Teen drama? None. It was like creators couldn't decide."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,9,,Nice series its not prefect 10/10 its like 9/10 in my opinion if u wana a 10/10 korean series?  U should watch series like  Flower of evil  Goblin  Crash Landing on You  my dangerous wife.
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"It contains many issues that Korea has. I couldn't stop thinking about Sewol Ferry when kids were not saved by their own country and it broke my heart. I think the plot is great but it could have been much better with writing, acting and editing."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,3,,"I'm a huge fan of the zombies genre and this is was just horrible. It had so much potential, it could've been another Battle Royale theme but with zombies. I guess we got spoiled with Kingdom and Train to Busan. As mentioned in the other reviews, the dialogue drags and it doesn't go anywhere. The kids were so annoying I was literally hoping they would all die so the series would end. The worse is when they all just stand there while watching their friends get killed or watching one of them fight off a slew of zombies. Poorly developed storylines and characters. I can't believe there are 12 episodes to this disappointing mess. I stopped in the middle of 5 and I should've cut my losses after 2."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,This is a fantastic zombie series .  So season 2 release as soon as.  Cinematography is very brutal .  I think this is most popular series in the World next Few seasons .
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"Be warned, this is real tear-jerker.  I want to keep it short. To me, All of Us are Dead is a great example of pacing for the series. While not all the characters were equally fleshed out, however, they all were flawed in their own ways & very likable, just bear in mind the typical Asian pauses as characters think & express their emotions.  For me, the story telling is all about the characters, the pacing & build-ups. All of us are Dead moved me to like the characters, root for them & shed a tear when they start losing hope & the drama their-from."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"No doubt it's completely captivating series, Actions are endeavour which made seems like the real one, even sometime i get into the role of being infected😀😀..  Each episode gives high thriller on every moment and keep it in suspension at the end😃 .  But whole series goes around virus were made by a school teacher then spread outside since then its being multiplied and ends up ruining whole centers and vicinity to finish zombies..  Since zombie movies are all about it but i expect along with it, its end should be morally conclusive, that was missing.  Only recommended to the one who loves watching zombie/monster/Beast movies..  Lastly Love for Nomra🤗"
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,My family and I really enjoyed this show. It was good from start to finish! Better than stupid Walking Dead that dragged on for years. Make a good series and know when to end it.
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,6,,"Despite the superficiality and the aesthetics, direction and script (sometimes) of a soap opera, ""All of Us Are Dead"" has a very interesting beginning and is a strangely good experience. The 1st episode with the ending showing the beginning of the zombie apocalypse is wonderful. The zombie and Asian school combo works very well and is something I definitely wanted to see in live action since I watched the anime ""Highschool of the Dead"". Although the work is not Japanese, the vibe is certainly very similar. There is something wonderful in seeing young people in a school surviving a zombie apocalypse, and that is exactly what ""All of Us Are Dead"" offers. Something that bothered me a little is the moderate gore, it is always a bit disappointing to see a work with zombies having moderate gore, probably because of the soap opera-like air that the series has. Despite all the problems, the series is decent, and it is certainly a full plate for zombie fans and fans of Asian culture."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"From start to finish I lived the fact that anyone could die anytime throughout the series, I heard nothing about the series and watched it all in 2 days. Please let season 2 be just as good."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,6,,"I love zombie movies and series! And I was so excited to watch all of us are dead, but unfortunately I ended up very disappointed. The very first thing that happened is they mocked Christianity, and as a Christian it doesn't feel very nice, but I decided to give it another chance. I continue and it gets pretty exciting. But I started to get frustrated, the characters keep making stupid decisions, they are so slow to action, and continues to fall ALL THE TIME, even when there is no reason to fall. It's okey one or two times but after a couple of times it just gets tiring. If you love zombie movies like me, you should watch it just for the sake of watching it, I meaning they did a good job and the zombies are fast and threatening, but don't expect the best show of all time."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,"I'm more of a movie person. Sit down for two hours. Enjoy. Move on. I have a hard time getting into series material. Stranger Things, Game of Thrones, and Squid Game are just a few that landed with me, but should that really come as a surprise. On the other hand, Yellowstone, Breaking Bad, and Ozark did not hook me. The point being, I can be a hard sell when it comes to series material.  All of Us Are Dead was the most recent series that I took a chance on. With all of the zombie based material out there, I had reservations, and really only jumped in based on its high rating. As of writing this, I only have the last episode to watch. This series has managed to get better with every episode. I heard one reviewer suggest that its too long and could have cut some subplots or character interactions. I disagree. Everything going on here only serves the development of something bigger. The dialogues are all needed to base and give depth to the characters. I came to care for almost every character, good or bad.  I also had thought, at first glance, that the dialogue between the students was clumsy and generic. On second thought, its probably closer to how teens talk to each other than is usually presented in film and television. The tension is present and done well. The students drive to survive coupled by their shortcomings in doing so, whether because of age, stature, experience, or resources, seems fairly real.  These episodes hit a little harder with each one.  If you're reading this as a consideration to start the series, I would say go for it.  If you're reading this as a consideration to continue the series, I would say stay with it.  I am usually jaded with whatever I watch. Few movies or series play with my emotions anymore. Episodes 10 and 11 are butt kickers. If you can manage to be invested in the characters, any of them, these two episodes will affect you.  I can't wait to see how this wraps up. One to go."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"Going into it i was really not sceptical as the series was 12 episodes (each episode having 45+ runtime), and the series does lag in the middle but at the end its a good series. Acting is not bad , zombies are part we seen before and part new things. Worth a watch go for it if you have time. After watching this i really miss the series named ' Sweet Home ' which i hope Netflix renews for a new season ."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,1,,"This series has been pulled unnecessarily into 12 long bad episodes. Extremely slow, and cliche acting and storyline. Some of the actors are so bad, they literally have zero reaction even after seeing a zombie...lol. Does not live up to the over hyped trailers...sigh."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,"Holy Cow!! What a blast!!! After I watched Squid Game a couple of months ago , I was mind blown by how much talent Koreans have. So when I heard about All of Us Are Dead I was really excited to see what they've got in store for us this time. And as expected I had an amazing time with this series. The pacing is well done , the characters are likable even if they sometimes make wierd decisions but let's be honest how can a group of high school students make proper decision when suddenly a zombie outbreak takes place in their school. At times it reminded me of Train To Busan meets Highschool Of The Dead. The zombies are animal like and way too fast just like in Train to Busan and the story takes place at a Highschool just like HOTD. However , I was a bit disappointed by the typical Netflix ending but that's my only criticism. Really enjoyed this series and would recommend to all the zombie lovers out there. It's proven that when it comes to Zombies no one can do it better than South Korea."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"All of Us are Dead, this South-Korean series is like Train to Busan, Happiness, and #Alive.  In my Opinion, This Series is really Amazing and this is the best Zombie Series I've watched so far! The effects, the CGI, the fighting scenes, it's really outstanding! With Great 12 episodes that's 1 hr long every single one of them, it's all.superb! Even if it's violence, gory and endless and nonstop assault of zombies on an team of students who luckily survive the quick first wave of the apocalypse, even if it's like that, this Series gives the audience a good and positive outcome at the end, it's a great Zombiecalypse Series!  The Writer, the Director and the Actors/Actress really worked hard for this Amazing Series! It's a 10-Star Rating, WORLD CLASS!!  Additional Note : We hope that this Series have Season 2, it would be really great and amazing."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,"Koreans really know how to make a good zombie. These are the slow walking easy to survive ones, these are the ones that will test your cardio. You better hope it's up to the challenge."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"All in all it's got everything you could want from the Zombie genre, while still avoiding some of the more cliche tropes.  The characters get pretty good towards the later half of season 1, but early on they weren't all that interesting or likeable.  For some reason most characters were constantly bickering, and being class A a-holes to each other for no reason. This got better quickly though, as the characters had a little time to develop.  There seems to be a few inconsistencies so far, in who gets affected in what way by the virus, and why, but I expect that to be expanded upon in future seasons."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,"I binge watched this entire 12 hours season over 2 days because I couldn't stop clicking next episode, every episode just keeps getting better. There were a few problems with music choices in scene, that took away some value, and the finale wasn't too great, but other than that, everything else was incredible."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"All Of Us Are Dead is a decent zombie series about a virus gone awry, turning the infected into zombies.  I love a good zombie show, especially when the zombies can run quite fast, rather than limp slowly. Much more exciting. And as the title suggests, there are a lot of deaths, so the threat is real and nailbiting.  There are some slight problems, however. The explanation of the origin of the virus is so so. There are some suspect decision-making given the life threatening situations. And during the middle of the series, the horror adds a mutant element that I'm still undecided about. And I wish there were way more jump scares. Finally, the drama is mostly between the high school characters.  Despite those points, it's definitely an above average zombie series."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,2,,There is no coherence whatsoever: zombie turning may go from seconds to several minutes depending on the character. The amount of stupid decisions and unrelatable characters get me siding with the zombies by the 2nd episode. Save yourself from this.
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"I write my view after watching the whole series, and really really I love love this series all episodes are amazing Each an every character played a superb roll I request to director plz make the season 2 fast With old character I am waiting for this.love u whole team Fantastic series in my life."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,"I liked the series. Especially viewing how Korean kids typically behave in their normal environment.  As to the zombies, they are pretty standard and the kids make the same moves as in most zombie flicks. Ex: staring for seconds too long before reacting, then jumping in to sacrifice themselves, etc Basically, what kids would likely NOT do.  But I still enjoyed it immensely. It's a fast paced energy thrill ride."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,7,,"Talking about the positives the series has good characters, story, suspence and a new type of zombies that can be called as half zombies. The show is suspenseful from beginning to the end and won't really bore you cause there are many interesting events that happen in each episode that makes you wanna watch the next episode. However the show is quite repetitive in terms of the zombie encounters and the way they deal with the zombies sometimes is both senseless and impractical. Also the show uses quite a few ""fake"" Encounters and incidents to lure the audience to the next episode. The climax of the show is good but it leaves a lot of questions that needs to be answered but at the same time it seems unnecessary to make another season just to answer those questions cause those questions aren't that interesting to make people wanna watch another season. Overall it's a good way to pass your free time."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,8,,"Pilot was very weak I must say But show picks up pace in completely contrasting fashion from second episode and depicts almost everything a lover for zombie shows wants.  But it's NOT for you if you can't stand Gore at all.  Well obviously you can't compare it to 'The Walking Dead' but they have done a very good job.  So if you love zombie shows, give it a shot one episode beyond the pilot."
지금 우리 학교는 시즌 1,All of Us Are Dead Season 1,2022,10,,"This series just feels so real, and everything happened in it can be convincingly happening in real life, this is what most zombie series are lack of. And another thing this series is good at is the action scenes, they really did a great job.  All characters in this drama is depicted well, with their distinct personalities, even those characters that only appeared once or twice. The main characters also got distinct personalities and each of the acted very well, that's what we need for a zombie drama, because a zombie drama without deep character development can be pure brainless entertainment with lot's of gore and violence only.  There're also shortcomings in this series, especially in mid sections of this drama, everything gets a little boring, however, the plot is getting more and more attractive as the plot goes on, and it can still hook audiences without much action scenes involved.  Overall, this series is a great zombie series with great action scenes, and a decent plot with deep character development, it's a zombie series with good production value."
